v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v41,vI1,sexgp,agegp,edugp,weight,t
89,1,4,4,4,4,5,0,0,10,10,10,10,7,10,8,10,10,10,8,3, ,0,0,0,0,0,0,0,0,2,2,2,3,1,1,3,4,1,1,5,2,1,1,2.197228865,10008020
66,1,6,6,5,4,10,0,0,5,10,10,10,5,10,10,10,10,10,10,2, ,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,1,5,15,2,3,1,1.318643191,10008110
42,2,1,2,1,2,2,0,0,6,7,5,6,2,7,7,2,5,5,8,3, ,0,0,0,0,0,0,0,0,1,3,3,1,2,3,3,1,2,2,5,1,5,1,1.378064413,10005030
40,1,2,6,4,4,9,0,0,6,5,6,6,5,8,7,6,6,8,6,3, ,0,0,0,0,0,0,0,0,2,1,2,2,2,3,3,3,2,3,15,2,5,1,1.225081622,66000080
40,1,4,6,2,2,10,0,0,10,10,10,10,10,10,10,5,5,5,5,3, ,0,0,0,0,0,0,0,0,2,2,2,4,2,2,3,3,4,2,15,2,5,1,.906260114,10007030
33,1,6,2,3,4,10,0,0,8,8,8,6,8,8,8,6,8,8,6,3, ,0,0,0,0,0,0,0,0, ,1, , , ,3, ,3, ,2,15,1,6,1,1.190119201,10009030
37,1,2,2,3,4,10,0,0,6,9,8,10,5,10,10,9,8,10,10,3, ,0,0,0,0,0,0,1,0,1,2,3,3,2,4,3,4,3,2,5,1,6,1,1.607751682,10005010
33,1,3,2,1,4,8,0,0,8,7,7,6,8,8,6,8,6,6,7,3, ,0,0,0,0,0,0,0,0,3,2,2,3,2,3,2,3,2,2,15,1,6,1,1.63659667,66000280
32,1,4,2,2,3,9,0,0,0,10,10,10,10,10,10,10,10,10,0,3, ,1,0,0,0,0,0,0,0,3, , ,4,4,2,2,4,4,5,15,2,6,1,1.429270665,66000150
17,1,1,2,2,4,10,0,0,10,10,10,10,10,10,10,10,10,10,10,3, ,0,0,0,0,0,0,0,0, , , ,4, ,4, , , ,5,15,2,6,1,1.429270665,66000280
27,1,1,3,2,2,5,0,0,10,3,10,5,5,10,10,10,10,10,8,3, ,0,0,0,0,0,0,0,0,3,3,3,3, ,3,3,3,2,2,15,2,6,1,1.404079794,10005040
30,1,1,3,3,4,10,0,0,9,10,10,7,7,7,8,8,8,8,9,3, ,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,3,3,2,15,2,6,1,1.404079794,10005010
87,1,6,4,2,4,10,0,0,7,10,7,5,6,10,7,10,7,9,10,2, ,0,0,0,0,0,0,0,0,3,3,3,4,3,4,4,4,4,1,5,1,1,2,2.000974941,10005020
88,1,5,5,2,4,10,0,0,7,8,8,9,7,9,7,7,7,10,7,2, ,0,0,0,0,0,0,0,0,3,3,3,4,2,2,3,2,2,1,5,1,1,2,2.036874825,66000170
87,1,2,2,3,4,7,0,0,7,8,9,7,6,6,8,7,7,10,10,3, ,0,0,0,0,0,0,0,0,2,3,3,2,1,4,2,1,2,1,5,1,1,2,2.036874825,66000080
87,1,6,6,3,4,10,0,0,10,10,10,10,10,10,10,10,10,10,10,3, ,0,0,0,0,0,0,0,0,3,4,3,3,3,3,4,4,2,1,5,2,1,2,1.255177828,10008010
87,1,4,3,4,4,8,0,0,8,7,9,9,7,8,8,7,7,7,8,3, ,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,4,3,1,5,2,1,2,1.315906399,10007030
87,1,2,2,4,4,7,0,0,8,8,7,6,7,8,7,8,7,8,8,3, ,0,0,0,0,0,0,0,0,3,3,4,3,2,3,4,4,2,1,5,2,1,2,1.255177828,10008010
86,1,3,4,3,4,8,0,0,5,6,7,8,5,3,7,5,6,9,9,2, ,0,0,0,0,0,0,1,0,3,2,2,2,1,3,3,4,3,1,5,2,1,2,1.778841108,66000020
71,1,2,2,2,4,0,0,0,0,5,0,5,5,7,0,5,0,5,5,2, ,0,0,0,0,0,0,0,0,1,1,1,2,1,1,3,3,1,1,15,2,2,2,1.471121924,10007110
59,1,6,6,3,2,10,0,0,7,8,8,9,7,10,7,6,5,6,2,3, ,0,0,0,0,0,0,0,0,3,2,2,3,2,3,3,4,2,2,15,2,4,2,.777444974,66000250
41,1,2,5,2,4,8,0,0,8,8,6,8,5,8,9,8,6,7,8,3, ,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,3,3,2,5,1,5,2,.592802482,10007220
47,1,6,3,3,4,10,0,0,10,10,8,8,8,8,6,8,7,10,9,3, ,0,0,0,0,0,0,1,0,1,1,1,3,1,2,3,2,1,2,15,1,5,2,.801349871,66000090
33,1,5,2,3,4,5,0,0,5,5,7,4,4,6,6,6,6,8,9,3, ,0,0,0,0,0,0,0,0,2,1,3,4,1,1,3,3,4,2,5,1,6,2,.934913921,66000230
85,1,5,4,4,4,8,0,0,10,7,10,8,7,9,10,10,8,10,10,3, ,0,0,0,0,0,0,1,0,3,3,3,3,3,4,4,4,3,1,5,1,1,3,1.531407738,66000060
80,1,4,3,1,4,8,0,0,8,7,8,7,7,6,8,6,7,8,7,2, ,0,0,0,0,0,0,1,0,3,3,3,4,2,3,4,4,3,1,15,1,1,3,1.531407738,66000030
71,1,3,4,3,4,9,0,0,8,7,8,7,7,7,7,8,7,7,8,3, ,0,0,0,0,0,0,0,0,2,2,2,3,1,2,3,3,1,2,15,2,2,3,1.10605103,10007210
77,1,2,2,2,2,10,0,0,8,6,7,9,6,7,8,7,7,6,6,2, ,0,0,0,0,0,0,0,0,1,1,1,2,1,2,2,2,3,2,5,2,2,3,1.087266787,10009120
52,1,3,5,5,4,8,0,0,10,10,8,8,7,10,10,8,5,10,10,3, ,0,0,0,0,0,0,0,0,2,2,2,3,2,2,3,3,1,2,15,1,4,3,.472271178,10008020
43,1,6,3,3,4,6,0,0,8,8,10,10,10,7,9,10,10,10,8,2, ,0,0,0,0,0,0,0,0,2,3,3,3,2,3,3,3,4,2,5,1,5,1,1.518865663,64000090
42,1,4,2,1,2,8,0,0,5,5,7,5,7,3,7,7,5,7,7,3, ,0,0,0,0,0,0,0,0,1,2,1,4,1,1,3,4,4,2,5,2,5,1,1.015720308,67000080
89,1,4,4,5,4,9,0,0,9,10,10,9,9,9,9,9,8,9,10,3, ,0,0,0,0,0,0,0,0,4,4,4,4,3,4,4,4,4,1,5,1,1,2,1.630052483,10020020
88,1,5,2,4,4,10,0,0,10,9,9,8,7,10,10,10,10,8,8,3, ,0,0,0,0,0,0,0,0,3,3,3,3,3,4,4,4,3,1,5,1,1,2,1.688781456,67000170
87,1,4,3,5,4,8,0,0,8,9,10,9,8,10,10,7,8,10,10,3, ,0,0,0,0,0,1,0,0,2,2,2,3,2,3,3,4,2,1,15,1,1,2,2.205420952,64000150
88,1,2,2,3,4,7,0,0,6,5,7,8,5,8,8,6,7,9,6,3, ,0,0,0,0,0,0,0,0,2,2,3,4,2,2,3,4,3,1,5,1,1,2,1.430704916,10010130
86,1,5,3,6,4,4,0,0,10,8,10,10,5,9,10,10,5,8,5,3, ,0,0,0,0,0,0,0,0,1,1,1,3,3,1,3,4,3,1,5,1,1,2,1.430704916,10010050
86,1,2,2,3,4,8,0,0,8,8,5,5,3,5,10,3,2,7,7,2, ,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,4,3,1,5,2,1,2,1.52493938,10013180
89,1,2,6,4,2,8,0,0,9,7,10,7,6,7,8,8,7,9,9,3, ,0,0,0,0,0,0,0,0,2,2,2,3,2,3,4,4,3,1,5,2,1,2,1.926035612,64000050
86,1,4,3,5,5,8,0,0,7,9,7,7,8,9,8,6,7,8,6,3, ,0,0,0,0,1,0,1,0,2,1,2,3,1,2,3,4,2,1,5,2,1,2,1.926035612,64000030
56,1,2,6,1,4,9,0,0,9,8,8,9,5,5,7,8,7,7,8,3, ,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,2,15,2,4,2,.644582887,67000340
53,1,4,2,1,2,10,0,0,10,5,6,5,5,7,7,8,4,10,8,3, ,1,1,0,0,0,0,0,0,2,1,2,2,2,3,3,3,3,2,15,2,4,2,.666476871,10013040
41,1,4,1,2,2,7,0,0,5,8,6,8,7,8,8,5,8,8,8,3, ,0,0,0,0,0,0,1,0,3,1,2,3,3,3,3,3,1,2,15,1,5,2,.664402537,67000270
44,1,6,5,2,2,10,0,0,10,10,10,9,10,9,9,3,8,8,8,3, ,1,0,0,1,0,0,0,0,4,1,1,4,2,1,1,1,1,2,15,2,5,2,.757743368,64000040
45,1,6,1,1,3,10,0,0,8,9,10,10,9,7,9,5,8,8,6,3, ,0,1,0,0,0,0,0,0,1,4,2,1,3,4,3,4,4,3,15,2,5,2,.757743368,64000140
46,1,6,5,4,4,10,0,0,6,7,7,8,8,9,5,10,7,9,8,3, ,0,0,0,0,0,0,0,0,2,2,2,3,3,2,3,3,4,2,15,2,5,2,.491564733,10010130
33,1,6,6,1,2,9,0,0,10,5,8,7,5,5,8,2,7,9,8,3, ,1,0,0,0,0,0,0,0,1,1,2,2,2, ,2,2,2,2,5,1,6,2,.748184788, 
38,1,6,5,3,2,10,0,0,10,10,8,8,5,5,5,5,7,8,3,3, ,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,2,2,15,2,6,2,.699938473,10013020
84,1,2,2,1,4,9,0,0,7,8,7,8,7,8,9,8,8,8,8,3, ,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,4,3,1,5,1,1,3,1.269696575,67000370
85,1,2,3,4,2,8,0,0,8,7,8,7,7,8,6,7,9,9,8,2, ,0,0,0,0,0,0,0,0,2,2,3,4,2,2,3,4,2,1,15,2,1,3,1.108849908,67000310
37,1,6,2,2,4,7,0,0,7,8,7,7,7,8,7,7,7,8,8,3, ,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2,1,2,2,15,1,6,3,.582783482,67000070
26,1,6,2,1,4,9,0,0,9,8,6,8,6,3,6,8,9,10,10,3, ,0,0,0,0,0,0,0,0,1,1, ,4,1,3,3,3,3,2,5,1,6,1,1.653734433, 
87,1,6,6,3,1,7,0,0,7,7,6,9,5,8,6,8,4,6,4,3, ,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,4,1,1,5,1,1,2,2.058204134, 
50,2,1,1,3,2,10,0,0,7,7,10,0,8,5,4,10,5,10,5,3, ,0,0,1,0,0,0,0,0,2,2,1,2,1,1,3,4,2,5,5,1,4,2,1.040248577,10015110
89,1,6,5,5,5,10,0,0,10,10,10,10,10,10,10,10,10,10,10,1,10,0,0,0,0,0,0,0,0,3,4,4,4,1,4,2,3,3,1,25,1,1,1,5.621578064,63000020
52,2,3,1,3,2,8,0,0,8,5,5,5,5,3,7,3,5,8,0,1,10,0,0,0,0,0,0,0,0,3,3,3,3,2,2,3,3,3,3,25,2,4,1,2.145673145,63000030
51,1,2,2,1, ,10,0,0,10,10,10,10,10,0,10,10,5,10,10,1,10,0,0,0,0,0,0,1,0,1,1,2,2,2,1,4,3,4,3,25,2,4,1,1.011998995,65000070
41,1,4,4,4,2,9,0,0,7,7,8,8,8,7,7,7,7,8,7,1,8,1,0,0,0,0,0,0,0,2,2,2,3,2,4,4,2,2,2,25,1,5,1,1.043115965,65000010
46,1,2,2,4,4,10,0,0,6,8,8,10,8,10,10,10,8,8,10,1,8,0,0,0,0,0,0,0,0,2,2, ,2,3,3,4,3,2,5,25,2,5,1,.910972798,65000010
49,1,3,3,1,4,7,0,0,8,8,8,6,8,7,8,6,8,6,8,1,8,0,0,0,0,0,0,0,0,3,2,3,3,2,1,3,4,3,3,25,2,5,1,.831045444,10002010
48,1,2,3,4,2,5,0,0,7,7,7,7,6,5,5,6,6,8,5,1,7,0,0,0,0,0,0,0,0,2,2,2,3,2,3,3,3,2,5,25,2,5,1,1.237751321,10017070
46,1,2,5,5,4,10,0,0,5,5,5,5,5,5,8,9,5,8,9,1,8,0,0,0,0,0,0,0,0,2,2,2,3,3,3,3,2,3,4,25,2,5,1,.910972798,65000040
48,1,2,2,4,2,2,0,0,10,10,10,5,5,5,10,10,10,10,5,1,10,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,25,2,5,1,1.468958967,10018010
88,1,6,6,4,4,8,0,0,9,8,8,6,6,10,8,6,10,7,10,1,8,0,0,0,0,0,0,0,0,2,1,1,3,3,1,3,4,1,1,25,1,1,2,1.514623618,65000100
75,1,3,1,4,2,5,0,0,4,5,5,4,3,5,5,2,0,5,5,1,5,1,0,0,0,0,0,1,0,1,1,1,2,1,1,3,1,1,1,25,1,2,2,1.693278498,65000040
 ,1,2,1,1,1,10,0,0,0,10,10,10,5,5,5,5,5,10,10,1,10,0,0,0,0,0,0,0,0,1,2,1,2,4,4,4,2,1,2,25,2,2,2,3.135340373,63000100
72,1,4,3,3,4,10,0,0,8,7,7,8,7,7,8,5,5,8,8,1,7,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,2,1,2,25,2,2,2,1.846670124,10004020
79,1,2,2,4,2,10,0,0,10,10,10,10,10,10,10,10,10,10,10,1,10,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,2,6,25,2,2,2,1.478771971,65000170
68,1,2,2,1,4,7,0,0,5,4,5,5,3,5,7,8,5,6,6,1,4,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,4,1,1,25,1,3,2,.908985019,65000020
63,1,5,2,4,4,8,0,0,8,7,8,8,7,9,10,9,8,9,10,1,9,0,0,0,0,0,0,0,0,2,1,2,3,2,3,3,2,2,2,25,2,3,2,.799527561,68000070
67,1,2,2,3,3,10,0,0,5,5,5,5,5,5,5,5,5,5,5,1,9,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,1,3,2,25,2,3,2,.793833719,65000020
53,1,2,2,3,4,8,0,0,7,7,7,9,7,10,8,8,8,7,8,1,8,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,4,2,2,25,1,4,2,1.403526807,63000010
58,1,4,2,2,4,9,0,0,10,10,9,10,8,10,8,10,10,10,10,1,10,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,2,25,2,4,2,.578109418,65000110
81,1,5,2,2,4,10,0,0,10,10,10,10,10,10,10,10,10,10,10,1,10,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,1,25,1,1,3,1.038844597,10002070
80,1,2,2,2,4,7,0,0,6,8,8,5,8,10,10,7,7,5,10,1,7,0,0,0,0,0,0,0,0,3,2,3,3,3,2,3,3,2,1,25,2,1,3,2.108567569,63000080
73,1,1,2,3,2,5,0,0,6,4,6,6,5,6,4,6,0,8,7,1,6,0,0,0,0,0,0,0,0,2,2,2,3,1,2,2,3,1,1,25,1,2,3,1.27307764,65000040
76,1,2,4,3,4,5,0,0,5,7,8,6,6,8,8,9,8,8,9,1,6,0,0,0,0,0,0,0,0,3,3,3,2,2,2,3,3,3,1,25,2,2,3,1.111802656,65000030
71,2,2,4,6,5,10,0,0,8,6,6,8,7,8,8,8,6,8,8,1,6,0,0,0,0,0,0,0,0,2,1,2,3,3,1,3,3,2,2,25,2,2,3,1.119777158,68000030
74,1,3,4,6,2,10,0,0,7,6,10,8,7,8,5,10,5,7,10,1,10,0,0,0,0,0,0,0,0,2,1,1,1,1,1,3,4,1,1,25,2,2,3,1.510621622,10017030
66,1,5,2,3,2,8,0,0,10,8,8,5,8,8,5,6,8,10,5,1,10,0,0,0,0,0,0,0,0,2,2,3,3,1,2,3,3,2,2,25,2,3,3,.601118281,68000020
51,1,2,3,1,3,10,0,0,8,7,5,8,10,10,8,10,5,8,0,1,5,0,0,0,0,0,0,0,0,2,2,3,3,1,2,3,2,3,2,25,2,4,3,.434646855,65000170
45,1,6,4,5,4,10,0,0,8,10,8,8,8,8,8,8,8,8,8,1,8,1,0,0,0,0,0,0,0,2,3,2,3,1,2,3,2,2,2,25,2,5,3,.391256773,65000090
50,1,5,3,2,4,10,0,0,10,5,10,5,5,3,10,5,6,10,10,1,10,1,1,0,0,0,0,1,0,1,2,2,3,2,2,2,3,4,2,25,1,4,1,1.152802002,10007230
52,1,3,5,3,2,9,0,0,6,6,6,4,4,7,8,8,6,8,4,1,8,0,0,0,0,0,0,0,0,3,3,3,3,3,2,4,3,2,2,25,2,4,1,1.006763678,10007010
41,2,1,4,1,2,10,0,0,10,10,10,8,5,6,5,5,5,5,3,1,5,0,0,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,2,25,1,5,1,1.402788537,66000080
83,1,6,1,3,2,10,0,0,8,8,8,8,7,8,10,10,8,6,6,1,8,0,1,0,1,0,0,0,0,2,1,1,1,3,2,2,3,2,1,25,1,1,2,1.506788102,10007040
85,2,5, ,3,2,10,0,0,10,10,8,8,8,10,5,6,5,10,10,1,10,0,0,0,0,0,0,0,0, , , ,2,2,1,3,3,3,1,25,2,1,2,1.315906399, 
71,1,4,2,2,2,9,0,0,8,8,8,8,5,5,6,8,8,7,8,1,8,0,0,1,0,0,0,1,0,2,2,2,3,2,2,3,3,4,1,25,1,2,2,1.684518757,10007080
61,2,1,2,4,2,8,0,0,6,6,5,10,6,8,10,10,5,10,10,1,10,0,0,0,0,0,0,0,0,2,2,2,3,3,3,4,4,1,3,25,1,3,2,1.222408444,66000120
67,1,5,2,2,4,10,0,0,8,5,5,3,6,5,5,3,5,5,4,1,10,0,1,0,1,0,0,0,0,3,3,3,3,3,3,3,4,4,2,25,2,3,2,.789727024,10007200
67,1,2,3,2,2,8,0,0,7,7,7,8,5,8,5,5,6,6,7,1,8,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,2,25,2,3,2,.753281427,10008020
68,1,1,2,3,2,10,0,0,9,8,10,8,7,8,8,8,8,8,6,1,8,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,4,3,2,25,2,3,2,.776314962,10009190
65,1,2,6,4,1,5,0,0,10,10,10,10,8,8,8,10,5,10,10,1,8,0,0,0,0,0,0,0,0,2,1,2,2,2,1,3,4,2,2,25,2,3,2,1.067552294,66000080
52,1,2,6,3,4,10,0,0,9,7,7,7,7,8,9,6,8,6,9,1,8,0,0,0,0,0,0,1,0,2,2,2,3,2,3,3,3,3,2,25,2,4,2,.575118717,10007010
51,1,3,2,3,2,10,0,0,8,8,7,7,7,7,7,7,6,10,8,1,7,0,0,0,0,0,0,0,0,3,2,2,3,2,2,3,3,4,2,25,2,4,2,.777444974,66000170
80,1,2,2,2,2,10,0,0,5,8,5,4,5,5,6,8,5,5,8,1,7,0,0,0,0,0,0,0,0,2,2,2,2,1,3,4,4,1,1,25,2,1,3,1.337407191,66000180
76,1,4,2,2,5,10,0,0,10,8,8,7,5,5,9,10,10,5,9,1,6,0,0,0,0,0,0,1,0,3,2,3,3,2,3,4,4,2,1,25,1,2,3,1.244982666,10009030
76,1,2,5,5,2,6,0,0,6,6,7,7,5,6,5,3,5,5,6,1,4,0,0,0,0,0,0,0,0,3,3,3,3,1,3,4,4,1,1,25,2,2,3,1.468806658,10005050
77,1,4,2,3,4,5,0,0,5,5,6,8,5,6,7,5,6,5,6,1,6,0,0,0,1,1,0,1,0,3,2,2,3,2,3,3,4,3,1,25,2,2,3,1.10605103,10007010
79,1,6,1,3,4,8,0,0,8,8,6,8,5,7,7,8,8,7,9,1,9,0,0,0,0,0,0,0,0,1,2,2,3,3,2,3,2,2,1,25,2,2,3,1.468806658,10005040
72,1,2,6,3, ,10,0,0,10,5,7,7,5,5,5,5,1,5,7,1,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,25,2,2,3,1.10605103,10007030
67,1,4,2,4,2,8,0,0,7,8,8,7,6,7,8,6,8,8,7,1,8,0,0,0,0,0,0,0,0,2,2,3,3,2,4,4,4,2,1,25,1,3,3,.679877517,10007030
69,1,2,2,2,4,10,0,0,9,8,10,9,8,8,10,8,8,8,7,1,7,0,0,0,0,0,0,1,0,1,2,3,3,1,2,4,4,2,2,25,2,3,3,.802630492,66000230
60,1,3,5,4,4,8,0,0,7,7,7,7,6,7,8,6,7,8,9,1,8,0,0,0,0,0,0,0,0,2,2,3,2,1,2,3,3,2,2,25,2,3,3,.583666078,10009010
61,1,6,6,2,4,10,0,0,10,9,8,10,7,10,9,8,9,10,8,1,8,0,0,0,1,1,0,1,0,1,2,2,2,2,2,3,4,2,2,25,2,3,3,.802630492,66000050
50,1,2,2,4,2,7,0,0,6,5,8,7,9,7,6,6,9,5,5,1,9,0,0,0,0,0,0,0,0,2,2,2,2,1,1,3,1,1,5,25,2,4,1,1.473556704,64000040
46,1,5,5,3,4,9,0,0,7,7,7,8,5,8,8,9,8,9,8,1,8,0,0,0,0,0,0,0,0,3,2,3,4,3,3,4,4,2,2,25,1,5,1,1.202562428,10013170
40,1,1,2,2,4,10,0,0,9,10,10,10,10,9,9,9,8,10,10,1,8,0,0,0,0,0,0,0,0,2,2,4,3,3,2,3,3,2,2,25,1,5,1,1.518865663,64000110
41,1,1,2,2,4,10,0,0,10,8,10,10,10,10,10,10,10,10,10,1,10,0,0,0,0,0,1,0,0, , , , , , ,3,3,3,2,25,2,5,1,1.050220394,10013010
46,1,1,2,1,4,2,0,0,8,10,8,5,0,5,10,5,10,8,6,1,10,0,0,0,0,0,0,1,0,1,3,3,3,1,4,4,4,2,2,25,2,5,1,.860499761,10010010
47,1,2,2,3,2,8,0,0,6,7,7,7,5,7,8,8,5,5,8,1,8,1,0,0,0,0,0,0,0,2,2,2,2,1,3,3,3,1,2,25,2,5,1,1.32645396,64000250
80,1,5,2,4,4,8,0,0,8,6,6,8,6,7,8,8,8,8,8,1,6,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,1,25,1,1,2,1.688781456,67000190
71,1,6,5,4,4,10,0,0,10,10,10,5,5,5,5,5,10,10,10,1,10,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,3,3,2,25,1,2,2,1.88797883,67000340
57,1,2,6,3,2,9,0,0,8,6,8,9,6,9,6,5,7,5,4,1,7,0,0,0,0,0,0,0,0,3,3,2,3,3,3,3,4,3,2,25,2,4,2,.841776536,64000040
50,1,3,3,2,4,5,0,0,7,10,10,6,5,8,10,10,7,6,10,1,7,0,0,0,0,0,0,0,0,3,2,2,3,2,2,3,2,3,2,25,2,4,2,.546078891,10010120
58,1,4,5,1,4,8,0,0,5,5,5,6,5,5,5,5,5,3,6,1,5,0,0,0,0,0,0,1,0,1,1,2,2,2,2,3,3,3,2,25,2,4,2,.644582887,67000200
48,1,6,4,3,4,10,0,0,5,10,8,10,5,10,10,10,8,10,10,1,10,0,0,1,0,0,0,0,0,3, ,3,3,3,3,4,4,4,2,25,1,5,2,.686969719,10013110
 ,1,4,6,4,4,6,0,0,5,5,5,6,5,6,6,5,5,5,5,1,6,0,0,1,0,0,0,1,0,2,2,2,3,2,3,3,3,2,2,25,2,5,2,.757743368,64000050
81,1,6,2,6,4,10,0,0,8,8,8,9,8,7,8,10,10,9,8,1,8,1,0,0,0,0,1,0,0,3,3,3,3,2,3,4,4,3,1,25,1,1,3,1.269696575,67000340
80,1,3,1,1,4,10,0,0,10,10,10,9,5,6,7,6,7,6,9,1,10,0,0,0,0,0,0,0,0,3,2,3,4,2,2,3,4,2,1,25,1,1,3,1.658127771,64000370
82,1,6,6,6,4,9,0,0,10,10,10,10,8,10,10,10,10,9,9,1,10,0,1,1,1,1,0,0,0,3,3,2,2,2,3,4,4,3,1,25,1,1,3,1.075663832,10010020
84,1,1,2,2,3,5,0,0,5,5,5,3,5,5,5,5,5,6,5,1,8,0,0,0,0,0,0,0,0,2,3,3,3,1,2,2,3,2,1,25,2,1,3,1.146513246,10013140
77,1,3,2,3,4,10,0,0,7,6,6,6,6,7,7,6,6,7,7,1,6,0,0,0,0,0,0,0,0,2,2,2,3,1,3,3,3,2,1,25,2,2,3,1.239642433,67000140
77,1,3,4,2,2,10,0,0,10,10,10,10,10,10,10,10,10,10,10,1,10,0,0,0,0,0,0,0,0,2,2,3,4,3,1,2,1,1,1,25,2,2,3,1.618879333,64000210
67,1,4,6,4,2,10,0,0,5,7,7,6,7,8,7,6,6,5,7,1,7,0,0,0,0,0,0,0,0,1,2,2,2,2,2,3,3,2,2,25,2,3,3,.869046091,64000090
55,1,2,2,2,4,9,0,0,9,8,8,8,8,8,8,8,8,9,9,1,8,0,0,0,0,0,0,1,0,3,3,3,3,2,3,3,3,3,1,25,2,4,3,.484624391,67000310
50,1,4,2,3,4,10,0,0,9,8,8,7,6,7,8,7,8,8,6,1,8,0,0,0,0,0,0,1,0,3,3,3,3,2,3,4,4,3,3,25,2,4,1,1.392556768,10014010
41,1,6,2,2,2,10,0,0,10,10,10,6,10,7,10,5,10,10,10,1,10,0,0,0,0,0,0,0,0,2,1,2,2,2,3,3,3,3,4,25,1,5,1,1.435375138,10014070
58,1,2,5,4,4,8,0,0,10,8,9,9,8,8,9,8,8,10,10,1,9,0,0,0,0,0,0,1,0,3,3,3,3,4,3,4,4,3,2,25,2,4,2,.795504923,10014010
48,1,2,2,4,2,8,0,0,8,6,8,8,5,5,7,6,6,8,6,1,6,0,0,0,0,0,0,0,0,2,2,2,2,2,1,3,3,2,4,25,2,5,2,.707162291, 
78,1,4,4,3,2,8,0,0,8,5,5,5,4,6,5,5,4,6,5,1,3,0,0,0,0,0,0,0,0,3,3,3,4,2,3,3,3,3,1,25,2,2,3,1.747139611,10015010
66,1,5,5,4,4,8,0,0,8,7,5,8,6,8,9,6,7,10,7,1,8,0,0,0,0,1,0,0,0,3,3,3,3,2,3,4,3,1,2,25,2,3,3,.937898717,10015050
 ,1,2,3,1,2,6,0,0,10,5,6,2,5,5,10,10,5,10,10,3, ,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3,2,1,2,25,2,4,1,.923207757,10002070
46,1,2,5,1,2,8,0,0,8,5,8,6,8,5,10,6,8,10,6,3, ,0,0,0,0,0,0,0,0,3,3,3,3,2,4,3,3,2,5,25,2,5,1,.910972798,65000020
40,1,2,3,1,2,9,0,0,8,8,7,7,5,8,7,8,8,6,9,3, ,0,0,0,0,0,0,0,0,2,1,2,3,2,3,4,3,2,2,25,2,5,1,1.931474121,63000030
47,1,3,4,3,4,7,0,0,3,3,5,8,8,9,9,3,5,7,5,3, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,4,3,2,25,2,5,1,1.931474121,63000080
63,1,5,5,3,2,7,0,0,10,8,7,6,6,7,6,6,7,8,8,3, ,0,0,0,0,0,0,0,0, , ,2,3,2,1,3,2,1,2,25,2,3,2,.793833719,65000030
69,1,2,2,1,2,10,0,0,10,10,10,8,8,8,3,5,7,5,8,3, ,0,0,0,0,0,0,0,0,2,1,2,2,1,3,3,3,3,2,25,2,3,2,.799527561,68000010
27,1,5,5,1,4,8,0,0,9,6,8,10,6,8,9,8,9,10,9,3, ,0,0,0,0,0,0,0,0,1,1,3,3,2,4,3,3,2,5,25,2,6,2,1.287266039,63000090
67,1,2,6,2,4,8,0,0,5,5,7,5,5,8,8,8,5,10,5,3, ,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,3,1,6,25,2,3,3,1.265434071,63000070
35,1,4,3,2,2,10,0,0,9,9,9,7,8,8,8,5,9,9,7,3, ,0,0,0,0,0,0,1,0,2,2,3,3,2,3,4,4,2,2,25,1,6,3,.476823742,10002020
41,1,6,4,3,4,7,0,0,8,5,7,8,6,8,8,7,7,7,7,3, ,0,0,0,0,0,0,0,0,2,2,2,3,3,3,3,4,3,2,25,1,5,1,.989829311,10008010
46,1,4,2,2,1,10,0,0,5,10,5,8,10,8,8,10,8,7,9,3, ,0,0,0,0,0,0,0,0, , , , ,3,3,3,3,3,2,25,2,5,1,.864436561,10008020
